user_id,product_id,rating
AFQTWROEABNVTNGTKSGW64SOWYVA,B07YZG8PPY,5.0
AHWAXDSNOFZ3KG77JFM6PGWCMC2Q,B07YZG8PPY,5.0
AH7XCBJFDY3QYRK2DC3EZHKDISJQ,B07YZG8PPY,5.0
AER66ION6CESF3DUWEL27DWJPDRA,B07YZG8PPY,3.8
AGRZAB2LJP4QQYHXKK3B7UW6YF2Q,B07YZG8PPY,3.6
AHDNNVM6ZKF3SF25MNEYWNE3NAMA,B07YZG8PPY,3.5
AENDUQLHGVQMTIYFLCLSI2O2C4IQ,B07YZG8PPY,3.5
AH2ZL3XW4QRBYIRYW5ILLXDH6A5Q,B09H39KTTB,5.0
AG5EFWMU7ZA7UZV5X2B6KZPV4AJQ,B09H39KTTB,5.0
AFORSYTI4AZVIRIMM3FZLNVMTYWA,B09H39KTTB,5.0
AESO35ZBYCHLAWHSRFTJZGS5EDVQ,B09H39KTTB,4.3
AG743FAA5YAG2Y2ORETMSE4FE6KA,B09H39KTTB,4.2
AEEGO3RFZPTW2WUQBMW4S3SMZDEQ,B09H39KTTB,2.8
AGVIYVV3N3TOZTZRNB5W5LOM7P4A,B09H39KTTB,1.7
AGZ2G6SOXDGP7M5FUNMQZHSBJVHQ,B09H39KTTB,1.6
AG4UNVU75Q7SYSAHMQ7XNPAM4Y2A,B08DCVRW98,5.0
AES2BOVWXLI3RTOPQEKH3GCKANDQ,B08DCVRW98,5.0
AHJ2PBZMYKYL5ZIS3RYNY5RQF5OA,B08DCVRW98,4.3
AF3O4UMEWVEAG2555RB7QRZJ3V3Q,B08DCVRW98,4.1
AEGSHUH24XRRJI6CKUBKUFVWIQCQ,B08DCVRW98,4.0
AH7CBBXDYLF6D4NECP6UOHAD3DJQ,B08DCVRW98,4.0
AGKUMIAJEBVE47SWGKSTRQIXQXCQ,B08DCVRW98,3.6
AFSKSM4D23GMJJPYXOHYTH25FQQA,B08DCVRW98,2.0
AFFPESMMRAITVW75DEFP65LRTM4Q,B0718ZN31Q,5.0
AGXW55NHIVVAHXW3IGM6BG6HA6OA,B0718ZN31Q,5.0
AECGYTPJLGUMYHXYFCPA3P4N6E2A,B0718ZN31Q,5.0
AF2Y52M3AQ36TZ7VAMA5W3KB74JQ,B0718ZN31Q,4.2
AEXABSTGRXVIXYBPMDGZJVRMBKAQ,B0718ZN31Q,4.1
AFYNVJPHRZHVCMMJJQWJZEXXEO5Q,B0718ZN31Q,4.0
AHCJXA3UHPCHDF5PCBIWSKIWHNHQ,B0718ZN31Q,3.6
AH2PTACPV7AKZGU4RWG4M6WHCECQ,B0718ZN31Q,2.7
AFM3PEUDKST5I4ABCDADACT6UJCQ,B0162LYSFS,5.0
AHIWDTUXZ2KUNE2BAZOWMZVDSS3A,B0162LYSFS,5.0
AF6UHDAZK4ZALHNOJKQAZH6HISTA,B0162LYSFS,4.9
AFUGI4MVDD6UIXUSOAONN3CJGO5Q,B0162LYSFS,4.7
AHIVOVS2S5CODJ473W3ABVHSPSMA,B0162LYSFS,3.9
AEC3N2HJPRWIDJRQNOE4CO6JCVUA,B0162LYSFS,3.6
AHXODZHY6I6ZB3I5IUMGMLXCX2KQ,B0162LYSFS,3.6
AEKIKDXW3S2LXR6V6BAV5LKQSYQA,B0162LYSFS,2.2
AGDDIKK55GNJNHHGBYXRZNFAJVSQ,B07PFJ5VQD,5.0
AGZUZBCBSRL4HEUJ2ESEQI6UQAKA,B07PFJ5VQD,5.0
AGJYX7VFOCTB6NM5OIX76FSPWYGQ,B07PFJ5VQD,5.0
AGU6KMDRGVR2PUUQ63BWULHEYKJQ,B07PFJ5VQD,4.7
AECPFYFQVRUWC3KGNLJIOREFP5LQ,B07PFJ5VQD,4.6
AHINIWK2KZENSZSLBZWEDOZMNEBA,B07PFJ5VQD,4.1
AHWGL6F44GK5FTVW5XKEIHQEIULA,B07PFJ5VQD,3.6
AEBHTXXQFWE7YM6GAR63C4QEJVLA,B07PFJ5VQD,2.4
AHHEVDG5NWTNJRAW4M5FIRKMFEEA,B01J8S6X2I,5.0
AFLX5QGGOSHYDJV3E42JXTXCRXPQ,B01J8S6X2I,5.0
AEX4G7GNLVALDJDAZY33RNZ6KIVQ,B01J8S6X2I,5.0
AFGMGHDUS2Z6ME6PD3XFJM2VKOEQ,B01J8S6X2I,5.0
AFBJDIUA2EUBVIRXAXLNC7ENHAIQ,B01J8S6X2I,5.0
AGMYS67M6E6V2W3UP2EVWZBP4WHQ,B01J8S6X2I,3.9
AFPLFU6EUEEXHU4SCPG6UUBS4HAA,B01J8S6X2I,3.4
AFAJRPO7FNQVWYXLU5RMHFVJDARQ,B01J8S6X2I,2.8
AGTBGMKWQPUZJ2GA2XPICHD2VTKQ,B09MJ77786,5.0
AF3TVTF3FVMHGLCA2QB2GTUTCUIQ,B09MJ77786,5.0
AH52X5G5PGIEWVC5D7TPBTTVJR2A,B09MJ77786,5.0
AEA6UPUVSSMVOTGA6JN7GFG2AZ7A,B09MJ77786,4.8
AEDU5UVD5ZMYRMBTNQTU7QUFLDVQ,B09MJ77786,4.7
AF4VLR2GRW5ZRKW5QXT6IB6QVLOQ,B09MJ77786,4.3
AESB32BXL4JEWHLRLUHZEDXYSDXQ,B09MJ77786,2.9
AHRYV4OPMCN7H4OTNUBIMFRBBM5A,B09MJ77786,2.8
AEBPRGXBZGLP7GSDVHJW7MDK6TRA,B09NNGHG22,5.0
AFNQ27UNGQ2XQXBA5UYOCZAHWYIQ,B09NNGHG22,4.9
AFBREMXXTVMEXXEUD4TCXZEJLMKQ,B09NNGHG22,4.9
AERGUI5Z2USJIF32DG23QRO7GT5A,B09NNGHG22,4.9
AEADA3ZA62TZRABEJAPSEZ5T4JCA,B09NNGHG22,4.6
AG7DHUWNNE5O3RNSE4OXWUFCBAAA,B09NNGHG22,4.2
AHKVRD7NMI63YUVXHDNUMM424HAQ,B09NNGHG22,3.0
AECO2EJCD6W3VMBXILWJE2BPJSDA,B09NNGHG22,2.8
AGNQUDW2ISLRVQVYA7AJNMFTZYAA,B07V5YF4ND,5.0
AEFS33TZ32ZFCNHF4HLNUCSMZQMQ,B07V5YF4ND,4.4
AGTGQWRENDRGXQODOLIQNYKKMO5Q,B07V5YF4ND,4.4
AGNUSNVD4OAUBKA6B42FMU63Y2UA,B07V5YF4ND,4.1
AG46GGA3GD2ZW4IRVXY2LKHWDC3A,B07V5YF4ND,3.9
AFACTUMKAIA2A6TQX3URLEPJ462Q,B07V5YF4ND,2.3
AELY7GVE32GK5NPFRFV3R3256BOA,B07V5YF4ND,2.0
AGWU5ZFZCOMADUNNZLTRCGXDUXSQ,B07V5YF4ND,1.9
AFQGGBH7UOPRRK6A4FS6UAHBBR6Q,B0B65P827P,5.0
AHUVPTZIP7GEDM62EIXKJOHXKX7Q,B0B65P827P,5.0
AELXEM4FYSUTAX3MW4N3MMWTA7HQ,B0B65P827P,4.9
AE3JXOT37VQRM3R7KJNLXD35X66Q,B0B65P827P,3.9
AEAXPZESQ6V7SHMWRZTWKF5BVINQ,B0B65P827P,3.8
AHBPQ3SLIIQJFBOG4LVVCOM57WNQ,B0B65P827P,3.2
AEQZHKTTW33WQUHSOP7XXLFKLHUQ,B0B65P827P,3.0
AFXM3NOWH4PAUM3GPYNYHNDSM2RQ,B0B65P827P,2.5
AEDY5UAJ26E6AID2QBRV2B3DEOEQ,B084MZYBTV,5.0
AET5WYM6TVEQ4CNHACOOJNLSGJ7Q,B084MZYBTV,5.0
AGM2WOYSDILMC2GKYLGXCRGBJ6HA,B084MZYBTV,5.0
AGYWHZWIYFALU2AID2QZTYWDVXHQ,B084MZYBTV,5.0
AEZU34OVX32S5PX6DXWUACRG2ROA,B084MZYBTV,5.0
AE3Y3NN5YE2ATKHWKIYW7LZ34WHA,B084MZYBTV,4.6
AFNF2PMSUAT5LUDMKF2WFRIS2FAQ,B084MZYBTV,2.8
AGYLUDT2Y6QD57KAHL42FFNYRVXQ,B084MZYBTV,3.6
AGKXFGRXVN4CMGMCT5SGOPB6BBIQ,B097ZQTDVZ,5.0
AGNKWLEKAA53Y27KTA5XKMEB6YVQ,B097ZQTDVZ,4.3
AED2NJ6DBAMJR3CHAEJDTLG3NN2A,B097ZQTDVZ,4.1
AEKY5I5PYGA47OZ47KUCV7UIJTEQ,B097ZQTDVZ,3.6
AG2GGBDNSFBCW36UG3RROPBSLVGA,B097ZQTDVZ,2.9
AE3OOUCU4W42ZU6AUODMT6CN6BPA,B097ZQTDVZ,2.8
AGEEX6AISIUVY6D46KUUUETMMY3A,B097ZQTDVZ,2.6
AG6ITVLWPSPIQITY64C7R5ADA2LQ,B097ZQTDVZ,1.9
AHKMDJ4Y4EBQDNX6WV4U6DCESQXQ,B0B5F3YZY4,5.0
AEH2EQBAQVCXDUXSZ255V72TYKOA,B0B5F3YZY4,5.0
AEPH2F2UEIKZG3VT3BVA5FDJIKBA,B0B5F3YZY4,5.0
AGLSWF3XMK3CCO2WJE65T25GIGMA,B0B5F3YZY4,5.0
AFKWGPZEQJSGXGJSTDLUMBLVGKZQ,B0B5F3YZY4,4.2
AHAYLWHOG3ZNEYVTU6NVAYYGJ7FQ,B0B5F3YZY4,3.1
AHXQZSTOU5JDMRAOJUCCQUW2KUBA,B0B5F3YZY4,2.4
AECWPRYCITRCOZR5Y4FNNYESFFBQ,B0B5F3YZY4,2.3
AHSO2WSPV5UTH5J2K6MN5IZAIOGA,B09G5TSGXV,5.0
AFM26HOEORAI2OH3PKFIIZQFQHBA,B09G5TSGXV,5.0
AG37VQORMBEJPZS2AGUCYGIU7G5A,B09G5TSGXV,5.0
AG6IV4AS3MF5FG3VYPZOG3ACGNLA,B09G5TSGXV,4.5
AGUJDBWMYYACFUWP3CZ4GCHDS3EQ,B09G5TSGXV,3.8
AFOYMQ3MI52RO4MV3YTFXONUX3EQ,B09G5TSGXV,3.2
AEWITOSQKHBLZZOTS5WUBEGE2VOA,B09G5TSGXV,2.8
AHTEDPLVFC2DNGPOBWOD77MTTHVA,B09G5TSGXV,2.7
AE4DPKX5AMUCEWM4543JPWAZVA2A,B006LW0WDQ,5.0
AH2F6TKL4URXVF2VLVALIU3LA37A,B006LW0WDQ,5.0
AH4TRU2DCGNKR6IR7W2RIZ5VGILQ,B006LW0WDQ,5.0
AH7JD2XKCXB32VIEPM4ZMZPFOWGQ,B006LW0WDQ,5.0
AGUN5Y5M3I3FV5N22KYZUKPU46GA,B006LW0WDQ,3.9
AGUFGA3PLAEHPSQFXRBSE6LUTOIQ,B006LW0WDQ,3.8
AH3E36EPFQ2YJEZWSCIN3TQKYWLQ,B006LW0WDQ,3.8
AFXQA7YBNBU7CB6QVQ7MYYUDP3LA,B006LW0WDQ,3.7
AGU76WKSU62DUNTPCMTC4FCUNRTQ,B09YLX91QR,5.0
AEOVR6JEQTAC77BXE5AJMWJGG5PA,B09YLX91QR,5.0
AFIFHW5QMFMTWXNZ2JORBMINL3CQ,B09YLX91QR,5.0
AG36G3XPHERLKRDG7XYQ2IWJWPIQ,B09YLX91QR,3.9
AFEOAY5PB4XEYIOL6DY5WJBOYSKQ,B09YLX91QR,3.8
AF2EHSXFZWWS2YEN22DV2ZCJDZZA,B09YLX91QR,3.7
AGUFRJ5TPSUUBZBNRWHDRJV4VMQA,B09YLX91QR,3.0
AGYEIMSVEDOLA2OV3DIOGX2IMCBA,B09YLX91QR,2.6
AH3ZH5IE4MTFB3T33O3QSGLU4BBA,B081FJWN52,5.0
AEQHHPCXUH4O5BS4VOQNDBTAAORQ,B081FJWN52,5.0
AFMIGQ3PROFIPTSPVGLBI5XEXCDA,B081FJWN52,5.0
AE2YKXGI2XFOVDHNL6FF2RQAZ55A,B081FJWN52,4.8
AFID7FPYXSKYIQ4TXVZRJLDCTNWQ,B081FJWN52,3.7
AEH3VHBR2ECN647RYG3VNMASKBWA,B081FJWN52,3.7
AEZCPNPTW4BIFN7P2QFA3ML4ZKUQ,B081FJWN52,3.6
AHJHV3JIPUMAT274GIFQKJPKXNMA,B081FJWN52,3.6
AHAYLVC4ZJEXYUCSYHJGH233MBWQ,B0758F7KK7,5.0
AFG7V27SPMFIYXCYQQCEXQECP3DQ,B0758F7KK7,5.0
AGBW7NSPVGAG32OX4IT3BKIV55IA,B0758F7KK7,5.0
AFMOEH263F6BBQRI35GPLNWCQ2FA,B0758F7KK7,5.0
AE5YB4LKRKHWXAQRGN6CFKCFPRBQ,B0758F7KK7,4.0
AH7L5WF4S4D43VOPFKTQUEUWQ62Q,B0758F7KK7,3.9
AFMT4A5BNKRGAOUI2GHZZD2I7QUA,B0758F7KK7,2.6
AEDJJ4HPMNRLJMCNUIE7KOJM2UWQ,B0758F7KK7,1.6
AHGRRV5SETS34URXKM5JR365ZGKA,B09L835C3V,5.0
AFLOF6ZEMEH5APN3LTRVYG5SMEXQ,B09L835C3V,5.0
AH32WM3IUL4YMUFBKPY5O5QJZZHQ,B09L835C3V,5.0
AF2HQ5JLJRRWV5B6ESXAA4NBMTRQ,B09L835C3V,5.0
AHIW4JOFXH53CL6UI7TWL62YE43A,B09L835C3V,4.0
AGJFQ2QSW3V2Y6TMPLTGTACLIH7A,B09L835C3V,3.4
AFXDPNEUR4775WNNLD5LU3EOHWQQ,B09L835C3V,3.2
AGOC7CABWR57JA3HH427FHBRJIJQ,B09L835C3V,3.0
AGTDS5KNVHNHIPGTYNC4NBE7HJSA,B098TV3L96,5.0
AHKSUT5W2N3HKHXSDIRQIGXBO4WQ,B098TV3L96,5.0
AELPYXDN2TYNBVJ7PLH4VHQANCEA,B098TV3L96,4.7
AFIBKGBT5ZOFVXM6MCB6LB7C2Z7Q,B098TV3L96,4.0
AHGSRNN4YIHUG6KHMZ4CGK6KACBA,B098TV3L96,3.5
AEJMFVYN3PZ5YE6GSVTTMQPFCLIQ,B098TV3L96,3.3
AEHBIJNM7L6EIKFCVMEOHPEVFFYQ,B098TV3L96,2.5
AFCSXOI4K7R3TFLHH3BXBS25CYJQ,B098TV3L96,2.4
AHDJJLKORMH72SSEBWOVAKE66EHA,B08NCKT9FG,5.0
AHEONKS6KOZ4SIOZNOLYFGQBXU4A,B08NCKT9FG,5.0
AEUPILALWUFFD34CNWRYX4PFQKSA,B08NCKT9FG,5.0
AEKWBYGLEXUNRAJKVPO6HMF52W7A,B08NCKT9FG,5.0
AETM4APJU6TQILR5HKP3CSPYQL5A,B08NCKT9FG,4.3
AFOGCVLE7W7ZM5OW3XW7JXCNSIVA,B08NCKT9FG,3.9
AFLFHQMJXDKP4FNRZVNDLBCI7ULA,B08NCKT9FG,3.5
AGLH5KPYCT4MGPQ34MNWKLR6NXEA,B08NCKT9FG,3.5
AF477BP57JM7Z4JD4PYB2K33R6AQ,B0B4T6MR8N,5.0
AGTDD34Y77OB36JNYQWQDN7MHECQ,B0B4T6MR8N,5.0
AG7POKBSWQUO4VOYD4HDWYKMMJ4Q,B0B4T6MR8N,4.9
AFZS6H2ZFJEJHRWIJ3IYL7V6KRPA,B0B4T6MR8N,4.1
AHCYM2ECKI2MNOIDHDG4PT6IIN6A,B0B4T6MR8N,3.5
AECZ4IP3TBM4EUG52BZAOQV3EKIA,B0B4T6MR8N,3.1
AH6RQDXZYKAUPNBOYC4NAZERTFOQ,B0B4T6MR8N,3.1
AFTVETL4HGH4KRUF4NXGJUEDPBAQ,B0B4T6MR8N,2.4
AEITVIFC7WZAEQDIVWPB4KUGKLRQ,B01GGKZ4NU,5.0
AHQVFZCGAMMHEBBOY4SXBSRF3ZDQ,B01GGKZ4NU,5.0
AECB6RAIS3NCSRCNMUWNZAQARNMA,B01GGKZ4NU,5.0
AE43KS43Y6L62UBGG6K64AD5OISA,B01GGKZ4NU,4.7
AGCBWB4YSTCDFAERTYIJ52KVW6EQ,B01GGKZ4NU,4.5
AGPWASWUND4PQYWAP6ICZEPQCWZA,B01GGKZ4NU,3.8
AFHT4L657CBTBKZ2UZEYQBAROXNA,B01GGKZ4NU,3.3
AFQEZSS2I5IGAKZY3Y3CGDZLCJIA,B01GGKZ4NU,2.2
AG3TIHPAHFYCX3XQ3TQ2OB5IAJXQ,B09BW2GP18,5.0
AEEMOUFPIMWI2J6CNO5W4YVLLIGQ,B09BW2GP18,5.0
AGYRJKVCDHOZSCEBLMMF6TJOABGQ,B09BW2GP18,5.0
AHBZXXSXDSJOQGRFOU4HWSLI2FUQ,B09BW2GP18,4.0
AGK2XZ26O6Z4X2UHLCOQIMBTU5XA,B09BW2GP18,3.7
AEOPL2SDEVUZWVK3AE2MQOLZUTTA,B09BW2GP18,2.9
AG3BY5SSMLL664AT5KK4UFBUCWZQ,B09BW2GP18,2.9
AHEKRSI27SAKA2LRISAOQH56UFLQ,B09BW2GP18,2.7
AF6Z2OYIXRPZJHVYN2MFKKYHPHFQ,B09WN3SRC7,5.0
AH5SAORYVUN5MGIBLBQIQDGAFADA,B09WN3SRC7,5.0
AF3OBVMLY5I6X3IFX2DKIFEYMGNA,B09WN3SRC7,5.0
AGWCIDBY573QQIANSOTHVUOUHBMA,B09WN3SRC7,4.6
AEMJGJQO5KES5VGOD3CRNVVLYHDA,B09WN3SRC7,4.5
AF3W6A57ELBWQAPFYDKAHJFQY2BQ,B09WN3SRC7,4.5
AF3QHAZ5V36AO5PE6AQGFZZSDCCQ,B09WN3SRC7,4.2
AFC7OZQXZZY74D3R6R3FAOLY5S3Q,B09WN3SRC7,4.9
AFTUS3YZBNWUVW7FV7AQ4O532UNQ,B09B125CFJ,5.0
AHTIXHSMPKDD2O6YDQPWSJ7KJERQ,B09B125CFJ,4.9
AE3M4GJCTIZI347G76JF67K7NODQ,B09B125CFJ,4.3
AF2Q3F4YLX6JJEJLMWJCWIRITPWQ,B09B125CFJ,4.0
AGDGIO3PXVUTZMX2LAAHXQD454EA,B09B125CFJ,3.1
AFDF4RNUYQHNOAENQSBE736YWRUQ,B09B125CFJ,3.0
AGBHRLFQXX6FBUH4ID7JWVVNODEA,B09B125CFJ,2.6
AGBEFPVSELMIVCSK7GQYP27X3JNA,B09B125CFJ,1.8
AFYEHXFPJRMXSQKK7PTK5TRWUQUA,B09RQRZW2X,5.0
AHF52K4NWNVQ67FHIOFZAGPQ3PFQ,B09RQRZW2X,5.0
AEOXAUWOA6I56J4RAMFLXBPZH3UA,B09RQRZW2X,4.5
AFKQJYKMEKQZLVHSLYTHT6MO4CFQ,B09RQRZW2X,3.3
AFX6NQOSMDSQWMBRDX6NUHNLZEYA,B09RQRZW2X,3.1
AFE2SDWOCP7HW73DJMCWLFBB63KA,B09RQRZW2X,2.9
AEN5FDCFERXM4BUXIUA3HTMGS2YA,B09RQRZW2X,2.9
AFNPTDUJHTDPYEKE7LP7CDDVTKYQ,B09RQRZW2X,2.9
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,B07924P3C5,5.0
AE2BZUBJGOBQS2A3U66VXDUV5FRQ,B07924P3C5,5.0
AFLVF7Z2KJ3LC3TT4NUUSQ7PUYGA,B07924P3C5,5.0
AHWKM26UJAUFAYFUDNVFHPLN2ULQ,B07924P3C5,5.0
AHLCTCEPHNLS7KWOQIZORDCV46IA,B07924P3C5,4.8
AGCWLCS2OXJ73TQCTOISQS3NAS2A,B07924P3C5,3.2
AHCYXS5BT4PFEK3FBTJKXPCMXOVQ,B07924P3C5,3.2
AHOAXB3G2AJIRMJ6TAISCKUHR2XQ,B07924P3C5,2.5
AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,B08N1WL9XW,5.0
AE55KTFVNXYFD5FPYWP2OUPEYNPQ,B08N1WL9XW,5.0
AEBWA5I4QFCA3P3OBEPMELBGN4GQ,B08N1WL9XW,5.0
AHMGAC6QM62UXNEOCZIHLHSXPP2Q,B08N1WL9XW,5.0
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,B08N1WL9XW,3.4
AEAMIR3CMSA32IDEINSJKHRNANTA,B08N1WL9XW,3.1
AF355FTXYAKFH5NYPRTE7SL3WO3Q,B08N1WL9XW,2.8
AG5DWPD54QGSLWJ6QUFERLPNAX4Q,B08N1WL9XW,2.7
AECWBGFECHOEYECHQGPMWRYNKHYQ,B07VVXJ2P5,5.0
AGIWNT5SLEHW7HVLBDY6H32XJ45Q,B07VVXJ2P5,4.7
AECOFAMXWUJ62CI4VQJU5W7NVTZA,B07VVXJ2P5,4.1
AHFBQWP65RDAIAOAYV35FWWX2G5Q,B07VVXJ2P5,4.0
AHCM6KUAHF5H7Q67KH4KOCVDTVQA,B07VVXJ2P5,3.3
AFABD2LOIXHYSDVJ7SQSDEH2MXLA,B07VVXJ2P5,2.8
AEEIGWJVASSHYBL4QVIVIRRLJHKQ,B07VVXJ2P5,2.4
AELPNPI6Q3WXYTFZ3FYVTQCHIV5A,B07VVXJ2P5,2.4
AHY6AK5LXBTGXDDXSU57ISMDW55Q,B0BC8BQ432,5.0
AGULFHMPCHCL32WCIP4GEGWFVZEQ,B0BC8BQ432,5.0
AFVZXMXYRXVM3VBDLGX45W34GQ4Q,B0BC8BQ432,3.9
AFT4N4FD4G7EYIOZIYP6KBRGU66A,B0BC8BQ432,3.3
AH3JHXC477GL3HYXL4XPOZS5SXRQ,B06XFTHCNY,5.0
AGRRZMYNQM2QIJEBJO3W773FCOLA,B06XFTHCNY,5.0
AE3OXM4Y3HH35IJQENWQU5RQFS7A,B06XFTHCNY,5.0
AFBW4KT3H6ZMT3WZRTRIDEV7K7WA,B06XFTHCNY,3.9
AE6MJCSRJU3RFLB23P6WJWLZ6GBQ,B06XFTHCNY,3.8
AE7Y2H4FKICIHTQWHKJTBPPJXTTQ,B06XFTHCNY,3.8
AGHNCNSJPWIRLZVEL62ATH5PNLKA,B06XFTHCNY,3.7
AG76ORLKGH52WYE2ATIRZOSVEZXA,B06XFTHCNY,3.4
AFVNMGQ2XHQL55BFESLIHGPCW6LA,B08CT62BM1,5.0
AFRUZM3EU3T6M7HFW6MUXQKJBZCQ,B08CT62BM1,5.0
AHJB3PWCLPLMFBNCOPP5AM3TSXOQ,B08CT62BM1,5.0
AEXFWMXY2NPLRI3QKEROSZZJWUAA,B08CT62BM1,4.3
AHSN2AJ6A7NQLUJMH7YBD6WG7L5Q,B08CT62BM1,4.0
AHKEHV7YSGK2ZCMEUQYS6LJNURKA,B08CT62BM1,3.9
AGLZGGJLEO2WGEMX4KZCFNEJX64A,B08CT62BM1,3.8
AHTHJF5RGJRHAKXOHA6Q2ZFKXOWA,B08CT62BM1,3.5
AEWAZDZZJLQUYVOVGBEUKSLXHQ5A,B07CRL2GY6,5.0
AG5HTSFRRE6NL3M5SGCUQBP7YSCA,B07CRL2GY6,5.0
AH725ST5NW2Y4JZPKUNTIJCUK2BA,B07CRL2GY6,5.0
AHV3TXIFCJPMS4D5JATCEUR266MQ,B07CRL2GY6,4.3
AGWIGDEMFIIUAOXYY2QATNBSUGHA,B07CRL2GY6,3.9
AFSTSLQUV4EVEXWKBOLEFHL2H5YQ,B07CRL2GY6,3.8
AGAKDNBHY2FKX7I4ACRGILU7QL7A,B07CRL2GY6,3.6
AFNWJUWJRHCC6HN52KMG5AKZY37Q,B07CRL2GY6,2.9
AEFJC2FTSOL3UWEG42NAOBRG5VTA,B07DWFX9YS,5.0
AFLEC3GF7O2FVX6GUCGKKV3TB4OQ,B07DWFX9YS,5.0
AE7XMCKQKQD4EJTIJ6INOTML43WQ,B07DWFX9YS,5.0
AGS22KKIZJIISSOCL3BTJ75RG4HA,B07DWFX9YS,4.8
AFFY22A65MTFPCUSS6I7HLIGXFBQ,B07DWFX9YS,4.8
AEL536EYPEYQO55ILXXRUTC3UETQ,B07DWFX9YS,3.9
AFK6DW5LVHZG5WLY6E4ZAQC4QKYQ,B07DWFX9YS,2.7
AFI2FV3AXQSNQA75L3GDFBY2RZPQ,B07DWFX9YS,2.4
AGLYU2PCAJAWMX2SQ7Z44TQCOB5A,B01D5H90L4,5.0
AGDRICXTUNSMXWXMHQLN6OCXUMLA,B01D5H90L4,5.0
AGSXMG2VUWYJ37O2V2GTTXLBETQA,B01D5H90L4,5.0
AFEWCMFADY4UQITWK5LT2T7RG4UA,B01D5H90L4,5.0
AGWS7IVUSEUAAU7PS2FBIPJEDX3A,B01D5H90L4,4.1
AF34BSUCKPG3GK6ZXXDGJ7VMWZCQ,B01D5H90L4,3.5
AF6Z372PW3REL4X6S6TJC6Y3RLIQ,B01D5H90L4,3.3
AHEF5MO5EL3COCLOZA23CFG4IKVQ,B01D5H90L4,4.4
AEXK37TSBFHSP2TYE63YPKETWQ7Q,B07F1P8KNV,5.0
AEKMVX2VDNNX4ZFXI67SGKMJGZAQ,B07F1P8KNV,5.0
AFEIIEKX6JEHS3CPGCSIYLGCNKFA,B07F1P8KNV,4.8
AFDYUQAM7Y56P4R5CREI5OBPHSLA,B07F1P8KNV,4.7
AGEPZSRFODWZ4XUTXO2HNWLJIMJA,B07F1P8KNV,4.6
AH25HG24NISHLQPFOZA77WS5CUFQ,B07F1P8KNV,3.6
AFZ7US7H622UBLYL4ZX2XEHT7FHQ,B07F1P8KNV,3.1
AFDDH5QGUJ2NHJZBIAPEQVUIQCKA,B07F1P8KNV,3.0
AHWC76VEMF5NNLUBQCANCBHLBRNQ,B084N1BM9L,5.0
AEYYU3KIHUOI2TXTTMFGIGSO7Q6A,B084N1BM9L,5.0
AGHDAMFVW6VIKXBXTJQO532AMIDQ,B084N1BM9L,4.9
AEMWRPIH6QNSF63L73AYAG4BO74Q,B084N1BM9L,4.5
AHF7VQLRU5JXP6RK73TKZND6LRXQ,B084N1BM9L,4.5
AE4CY6H2MUWSFJ66OVTV6RBJCC3Q,B084N1BM9L,4.0
AEZ3L5FPOTNXXQQKXUFH4PMJMXSA,B084N1BM9L,3.8
AE7R6PIVOLTXM6HWGKPKBI7NBIVQ,B084N1BM9L,3.5
AH7NTBDGAMGOFFADEVWJL3O4YQ2A,B09F6D21BY,4.4
AEJUIUF6CYKRBWLSOPWPE7KMC3RA,B09F6D21BY,3.8
AF45WMWXMOPN3ELUJ2H2N63JWKGA,B09F6D21BY,3.6
AH6MPOEE6ICQG3RBULF7TOQVMMEA,B09F6D21BY,3.1
AH7QLQDC5BMOKDDRGGWSEP3AQ6IQ,B09F6D21BY,2.7
AEIXFEXXMTDJNPWUMOIEA34ZLC7Q,B09F6D21BY,2.6
AEQV4U4ZGMGZOWC4RQSUQZGHYSHA,B09F6D21BY,2.4
AG7DCRRGNMM7FSENOSNAQTVYBHPQ,B09F6D21BY,1.5
AGIZGHZQQHZLE5L3CHVG7RHBP32Q,B09LQQYNZQ,5.0
AEQ6N6MXEZYWGKZZIWZW2I75WFGQ,B09LQQYNZQ,5.0
AEFAY7OKZJMR544YASL7AUXA7ZOQ,B09LQQYNZQ,4.1
AG2XLW3HTVW2IH3H6AVNZMR3HQYQ,B09LQQYNZQ,3.9
AFSMISGEYDYIP3Z42UTQU4AKOYZQ,B0BC9BW512,5.0
AF5ILQY4KFDTO5XHHBJ42W5DXCZQ,B0BC9BW512,5.0
AFBK3X6D3AHEHSYYXPL4L6JEMSLQ,B0BC9BW512,4.7
AFNB6YVNGE6IT3AWQVSIG2TJ5L3Q,B0BC9BW512,4.6
AGGKMIGXUM3JRNVY7HZ3JHPJ7WTQ,B0BC9BW512,4.6
AFMECPERM2GI2XQJSBWEPZKODISQ,B0BC9BW512,4.5
AETPKXNOTUEX5GH7WL7XQHDR5M7Q,B0BC9BW512,3.7
AERFCJ6BOMVO5YW5XM5Z2ESOIK3A,B0BC9BW512,2.2
AFHYWVMTDKYPL2TFEVYTCNHJPJZA,B0B61HYR92,5.0
AFUKWUHPUS35ZCB4XOG26NR5YBXQ,B0B61HYR92,5.0
AFNVGS6M3PUPVK3FR55C5AVSIR7Q,B0B61HYR92,5.0
